,song_id,artist_id,artist_name,artist_familiarity,artist_hotttnesss,title,song_hotttnesss,year,duration,loudness,tempo,artist_mbtags,release,release_7digitalid
8520,SOCTRKD12A8AE47E96,ARWIN9D1187B98E544,Jason & The Scorchers,0.500510256360053,0.41478386309228343,If Money Talks,0.3725300393660796,1985,154.8273,-3.471,175.945,none,Fervor / Lost & Found,233801
8521,SOMUAIK12A8C135B40,ARW74FW1187FB554AD,Cookies,0.47880444526969634,0.3128277665798783,Yi Ji Ji Zhong,,0,200.41098,-7.759,84.977,none,Cookies 11 Fire Concert Live,154124
8522,SOKZTHA12A8C134830,ARKU3Z61187FB51DCA,Rihanna,0.9178639058476191,0.9082026192084819,Good Girl Gone Bad,0.7051480052409742,2007,213.26322,-6.146,94.987,barbadian,Good Girl Gone Bad: Reloaded,265313
8523,SOEMHMT12A58A7A778,ARCW5RB1187FB4383F,Jessie Lee Miller,0.5285096781804877,0.0,Hard To Admit,0.0,0,142.21016,-15.344,125.217,none,Waiting,482038
8524,SOELHYK12A6D4FD7A7,ARBHPBX1187FB47102,Daywind Studio Musicians,0.43746358594754686,0.34678104189114095,I Must Tell Somebody,,0,219.48036,-12.911,129.956,none,Southern Gospel Classics Vol. 4,229583
8525,SOKWYNS12A8AE47330,ARJRF841187B9B7F9A,Max Steiner,0.471894875514916,0.35549113602485716,Laurie And Martin,,0,51.48689,-15.993,64.798,european,The Searchers - Original Film Soundtrack,233969
8526,SODGBHB12AB01803BD,AR6TD9K1187B9A207D,Sister Rosetta Tharpe,0.553104832920521,0.36035044785399334,Shine For Jesus,0.21204540548371908,0,116.45342,-21.623,97.519,none,Never Alone,373701
8527,SOEWLHT12AB0185559,AR7TTS41187B9B42D3,R.L. Burnside,0.7011808736075507,0.4666288889016846,Rollin' and Tumblin',,2001,196.88444,-10.426,107.601,delta blues,First Recordings,815268
8528,SOKKFEH12AB01830F9,AR7XU1L1187B98D481,DMZ,0.46999196321207876,0.3272589773628203,He's Waitin',0.26586104921065007,0,178.96444,-8.007,156.616,none,Live At The Rat,515079
8529,SOJAFPW12AB0182E68,AR7CCCC1187FB578FF,Don Gibson,0.540750151435823,0.3796512190020614,Evening Prayer,0.0,1959,148.06159,-19.002,95.389,american,I Can't Stop Loving You,348099
8530,SOVOBMR12A8C133961,ARV91AY1187FB52E52,Love and Rockets,0.6347850127948855,0.41440449527152995,Sweet Lover Hangover,,1996,311.19628,-9.356,97.036,none,Sweet F.A.,189887
8531,SOIKXBJ12AC3DF8048,AR9XPQF1187FB5A693,The Mystic Moods Orchestra,0.32442221675811933,0.16979703260637394,Gay Ranchero,,1967,147.33016,-21.437,124.508,none,Mexican Trip,684352
8532,SOEHEZS12AB018CB02,ARI88U61187FB41C60,Billy Walker,0.4481115638037412,0.29718094438764303,Thank You For Calling,,0,133.56363,-32.887,78.902,none,20 Greatest Hits,663692
8533,SOIAWUS12AB0187B0B,ARLLANI1187FB5116F,Simon Harris,0.39076083985338955,0.2076758378001374,Sample Track 11,,0,187.16689,-15.787,114.169,none,Gimme A Break,462645
8534,SOTDEPN12AC3DF46DB,ARODBRG1187FB3FD99,Nick Cave & The Bad Seeds,0.6815813054346181,0.47940767557514763,Christina The Astonishing (2010 Digital Remaster),0.38293509007501925,0,290.95138,-15.456,109.857,seen live,Henry's Dream (2010 Digital Remaster),776437
8535,SOASCHQ12A6D4F9091,ARNHMFD1187FB3B3F6,LL Cool J / Amil,0.749217793048955,0.5443219148388789,Hello,0.34580223396532944,2000,232.14975,-3.952,184.15,rock and indie,G.O.A.T,32915
8536,SORMCUQ12A8C131EB9,ARH72941187B989591,Gato Perez,0.4127364180316466,0.30528800824618363,Ja Soc Aqui,,0,274.85995,-11.961,178.471,none,El Ultimo Y El Primero,88435
8537,SOSCRKV12A8C13BBBD,ARPCEWC11F4C83EEA7,Eddie Palmieri,0.5228218177630841,0.3555029950198822,Nada De Ti,,1973,392.85506,-11.876,127.749,none,Eddie Palmieri/Lala Rodrigues/Ismael Quintana - Gold 1973-1976,248450
8538,SOMBASS12A58A7B09E,AREAEX91187B98DC01,Gaither Vocal Band,0.6291860171220557,0.36148373279248963,Everything Good (Everything Good Version),,0,200.14975,-5.564,122.015,none,Everything Good,163975
8539,SOKWISB12A6D4F8861,ARODFDS1187FB57348,Sergio Mendes,0.6490950504702371,0.49278116797903826,Puzzle of Hearts,0.21508031850922793,2006,322.11546,-13.935,103.177,bossa nova,Sergio Mendes:  The Swinger from Rio,37637
8540,SOCOZKO12B0B8066E3,ARF5M7Q1187FB501E8,Maroon 5,0.9054770013616722,0.8433802744296327,Sweetest Goodbye,,2002,270.70649,-6.247,164.049,rock and indie,Songs About Jane,81735
8541,SOXRDFA12A8C13AEC5,ARJRQL51187FB541AB,Juan Carlos Baglietto,0.5408813491958131,0.386630836509906,Aunque Mañana No Estes,0.0,1982,182.41261,-15.716,99.352,none,Tiempos Dificiles,159972
8542,SODKOWW12A8C1325BB,AREUYDJ1187B9BA040,Krystof,0.5086362291338029,0.3721191186306522,Vodne stocne,,0,252.57751,-7.546,156.107,czech,Zi(v)je,189605
8543,SODXCLM12A6D4F7C97,ART7R7N1187B9B999C,GZA/The Genius,0.6164960392749406,0.39926500014522626,Did Ya Say That,0.5580370467882075,2002,237.34812,-5.928,104.013,wu-tang,Legend Of The Liquid Sword,23366
8544,SOGRKOS12AB0185A46,AR5OH1V1187FB574C3,Vivian,0.7708477509677532,0.4521022649246934,Streets On Fire,0.0,0,229.61587,-6.859,101.139,rock,Vivianism,78341
8545,SOERDTL12AB018779E,ARCP94M1187B9B0F56,Every Time I Die,0.8424233180669045,0.564855750476682,After One Quarter Of A Revolution,0.6569172267179438,2009,124.13342,-3.988,114.638,none,New Junk Aesthetic,591825
8546,SOVFVTK12AB0188BAE,ARQIB731187FB3BE17,Arthur Fiedler,0.427298292643884,0.3794914243468252,Doctrines,,0,496.1171,-17.73,95.234,none,Strauss Family Waltzes,708309
8547,SOLLEZO12AC90756A5,AR9696A1187FB550A1,Nicolas Bacchus,0.34092589888196445,0.08999872434630793,Peter Pan (j'veux pas être jeune) [feat. Les Pistons Flingueurs],,0,178.15465,-7.929,143.061,none,À table (Chansons bleues ou à poing),785330
8548,SOZHMFN12A6D4F4B3D,AR1518Q1187B98A906,Poptart Monkeys,0.5632405474233795,0.373282313216811,Butterflies,,0,212.32281,-6.005,119.991,none,Happily Never After,78684
8549,SOYCSXH12AC3A4DF57,ARQY95Q1187FB3E53A,Melissa Auf der Maur,0.5699888892338775,0.36681613379183026,The Key,0.24903726917379973,2010,232.6722,-6.413,121.983,rock and indie,Out Of Our Minds,775336
8550,SOEZZFV12AB0184D09,AR6HFW21187B9A8922,Kill The Client,0.5877685882096468,0.4645470225157097,Dog Tagged,0.4983546118395694,2008,57.18159,-2.541,138.207,none,Cleptocracey,607832
8551,SOBPLJZ12A8C13820B,ARY4M3J1187B9AC94C,John Sebastian,0.5187439585798745,0.34128872330078414,Wagoner's Lad,0.5033812362063191,0,225.14893,-13.247,158.429,american,Song Of The Hills: Appalachian Classics,619582
8552,SOQUPDS12A8C13EAEB,AR38I491187B9B2F2D,Lil Boosie & Webbie,0.5964418981135212,0.5358910429591184,Baby Momma (Chopped & Screwed Version),,0,354.16771,-10.069,130.103,none,Gangsta Musik,119958
8553,SOCEEIT12A6D4FA16A,AR1JD6E1187FB5696C,James Last,0.6018919753027975,0.38065635952956267,Games That Lovers Play,,1967,260.12689,-13.382,167.832,german,Welthits In Gold,47189
8554,SONBWVW12AB0186FFB,AR5OH2Z1187B9A46A9,Iggy Pop,0.7890184885219758,0.5735545435144068,5 Foot 1,,1990,300.77342,-11.44,87.679,hard rock,Heroin Hates You,519489
8555,SOKXPCX12AB0181594,ARA8DDQ1187B9AE3A0,Eason Chan,0.5552772243406455,0.3952176870494936,Fang Bu Sheng Fang,,0,275.59138,-12.034,72.882,chinese,Get A Life,337167
8556,SOCEDDF12A8C13C33C,ARPVMJZ1187FB48D2D,Willie Colon,0.621629435824529,0.519120079762355,Guajira Y Ven,,2001,250.06975,-7.818,128.444,salsa,Salsa Legende - Best of Willie Colon,265899
8557,SODZXCH12A8C140833,ARUJTBL1241B9C9BB7,Endres,0.44398773937464775,0.0,born again,,0,154.01751,-7.342,127.985,none,Let Go,314401
8558,SOAKNYW12A6D4F5FE4,AR21JV01187B999138,Bill Murk,0.1842501468246894,0.0,What a Friend We Have in Jesus,,0,402.96444,-10.886,117.858,none,Intercessor,76788
8559,SOUDJIG12A6D4FD426,ARVO6RD1187FB403CA,Annie Minogue Band,0.474084038183911,0.30736673641233253,Love Goes Down (Part Deux),,0,217.88689,-10.962,168.027,none,Tripping The Velvet,270237
8560,SOEYFZV12A8C13C4A7,ARO5T1P1187B9AC680,Lou Reed,0.8106969830715695,0.4819758491535272,Sally Can't Dance,,1974,211.66975,-10.906,154.038,protopunk,Live - In Concert,299049
8561,SOESTLI12A6D4F6E53,ARYG6CU1187FB3852B,Milk Inc.,0.6528013549210473,0.44309894653198734,Nothing To You,0.46054128135865785,2003,202.10893,-7.597,140.017,none,Closer,27233
8562,SOEWZBO12AB0187F4D,ARV6QHT1187FB5537A,Nana Caymmi,0.5236330317813918,0.3483500222239171,Lero Do Bolero,0.0,2001,188.65587,-10.449,110.411,none,Desejo,708568
8563,SOKXOYB12AB0182EEC,AR5J8N51187FB54ED9,Joe Heaney,0.40132798622497184,0.28857861572516413,Peigin is Peadar,,0,147.43465,-18.184,102.649,none,From My Tradition: The Best Of Joe Heaney,620654
8564,SODZKJX12A81C22F9D,ARRGJY81187B9B2878,J-MACK,0.42661995038253436,0.31284820727268337,World Wind,,0,231.81016,-11.594,180.253,none,Bloody Money,231115
8565,SOHEZWR12A8C14077F,ARJZQ321187FB5AAA1,Hound Dog Taylor and The Houserockers,0.45058559586262714,0.33682036867351545,Take Five - Live,,0,173.89669,-11.954,176.121,none,Live In Boston,372663
8566,SOAANKE12A8C13CF5C,ARB0WNP1187B9AC4AB,Samy Deluxe,0.705491779875456,0.39345711137576006,Sam und Bo_ N.E.O.,0.43016063701845586,2005,247.01342,-6.08,114.072,german,So Deluxe So Glorious,114401
8567,SOYWVRO12AB018353B,AR63RWN1187FB3E89A,Robert Lockwood_ Jr.,0.4979421060663372,0.34107330104708233,Kindhearted Woman Blues,0.0,1998,162.45506,-13.158,99.701,blues,I Got To Find Me A Woman,369461
8568,SOVAJWX12AB0181448,ARCGJ6U1187FB4D01F,Akon,1.0,0.8267770134906597,Gun Shot,,0,175.20281,-10.796,125.228,hip hop rnb and dance hall,Riddim Driven: Fiesta,463665
8569,SOZASXE12A58A7F12B,ARHG53Q1187B9ACBFC,Alias,0.6453679560153077,0.4230219215750594,Dying To Stay,0.4541929882180224,0,310.72608,-6.192,111.67,none,The Other Side Of The Looking Glass,225156
8570,SOFMBEN12AB0180769,ARGBR4I1187B99D073,Mudhoney,0.6726805928835387,0.47638910882585617,"Beneath The Valley Of The Underdog (Album Version + Hidden Track ""Talkin' Randy Tate's..."")",0.5147533243380469,1998,519.13098,-6.591,131.642,rock and indie,Tomorrow Hit Today,622804
8571,SORAACY12A8AE475D2,ARB78VW1187B98F81C,George Nooks,0.5637486273655298,0.3395324203493744,Watchie Watchie,,0,211.66975,-9.118,168.121,none,This One's For You,186271
8572,SOSQYQG12AB01835EA,AR2VJMU1187B9947AF,Donna Fargo,0.496043251826968,0.40262779292718825,Superman,,1999,149.62893,-9.838,202.358,none,100 #1 Country Hits,651040
8573,SOURJIW12AC3DF6AAE,ARUME5Q1187B9B1AA7,Kristine W.,0.620379479284656,0.4078984664579443,Fly Again (The Scumfrog Radio Edit),0.2680103155847789,0,239.80363,-4.554,131.909,none,Fly Again Remixes,776027
8574,SOPZATK12A6D4FDDB0,AREN1A11187FB527EF,Roger Creager,0.6745194565725025,0.4415590825137195,The Everclear Song,0.6538114126980421,1998,239.20281,-11.084,115.304,none,Brewed In Texas,650589
8575,SOYUBHZ12A8C136E79,AR9C8IE1187B9ACC99,System of a Down,0.9099575227418693,0.5879166787876919,Streamline,0.7345552682708558,2001,217.59955,-3.955,130.867,alternative metal,Steal This Album!,402958
8576,SOBCSFE12A6D4F814A,AROF4LP1187FB41C51,Selena,0.7483207030670265,0.5458659170701919,El Chico Del Apartamento 512,,0,207.93424,-4.8,101.947,none,Todos Mis Exitos Vol. 2,25407
8577,SOYHHHT12A6D4F7F97,AR9W3X91187FB3994C,Phil Collins,0.6559214175882668,0.5783016335967479,One More Night,0.8234792303926979,1985,285.98812,-11.341,136.32,british,Hits,40839
8578,SOLCICH12A58A7DB31,ARPBTRI1187FB52457,The Game,0.927985930523823,0.599859524967033,Desperados,0.3725300393660796,0,264.09751,-4.762,74.697,none,West Coast Resurrection,230648
8579,SOGHPTG12A6D4F97CF,ARFQ7RR1187FB3CC0A,Badmarsh & Shri,0.5634215630969017,0.40203385602278635,Bang,0.5797287486139356,2001,263.31383,-6.715,87.327,none,Signs,31500
8580,SOQBZRD12A8C13AC89,ARPXDY61187B9AD0A8,Clannad,0.6846275539188404,0.45576904042948735,Cumha Eoghain Rua Ui Neill (Lament For Owen Roe),,0,249.5473,-18.969,96.683,folk,An Diolaim,382425
8581,SOGOUPN12AB0186262,ARL3VGT1187FB40E8E,Los Fabulosos Cadillacs,0.7740371421614921,0.5217266477912379,Todas Las Cosas Que Ella Me Dió,0.4072330149011048,0,219.68934,-10.768,161.176,ska,El Satanico Dr.Cadillac,509702
8582,SOLAEYA12A58A7A5D6,ARYFXQ21187FB4DAEF,Poncho Sanchez,0.5772285027779873,0.37355239101415616,Going Back To New Orleans,,2001,282.20036,-7.151,198.855,world,Latin Spirits,459869
8583,SOXPJDT12A8C131F4D,ARML3X41187FB35F2E,Jason Mraz,0.8429721082595102,0.7553347844368581,Coyotes (Album Version),0.3562019159234967,0,218.22649,-8.485,133.3,pop rock,We Sing.  We Dance.  We Steal Things.,241960
8584,SOANUAV12AC468BA4F,ARYN8YT1187FB38396,Los Iracundos,0.49019363397840465,0.37747250731152715,No Se Lo Que Me Da,0.0,0,159.08526,-6.856,115.616,none,Discografia Completa Vol. 10,747113
8585,SOXKKUV12AB01867F9,ARDZRMF122988F7633,Session Americana,0.44443724904294046,0.0,Ice Cream Man,0.39110250480018915,2007,210.31138,-8.761,141.872,none,Beer Town: The Table Top Collective Vol. 3,515003
8586,SOHJHIQ12A6310E147,ARMG34A1187FB548A8,Thomas Dolby,0.6413540809343606,0.3842305629725106,She Blinded Me With Science,,1982,223.45098,-10.826,128.646,uk,Blinded By Science,1382
8587,SOXDFKG12A8C1342B8,ARRT66G1187FB3DDF9,Freddie King,0.6096366979313602,0.3825930008756608,Rock Me Baby,0.3347065490692206,0,304.50893,-13.19,102.785,classic pop and rock,Are You Ready For Freddie,197988
8588,SOZQQIZ12AC4687EAC,ARLOIDN1187B9B060D,DJ Guy,0.388546283708295,0.2518955385478121,Freak it all Night,,2009,237.08689,-8.202,146.976,none,Freak it all Night,598642
8589,SOLUWXE12A6BD550CD,ARV21JS1187B99E516,Jerry Lewis,0.47482940689326686,0.2969556817997762,Bill Lynch,,0,446.37995,-21.969,145.333,none,Phoney Phone Calls 1959-1972,72563
8590,SOJPNCH12A67AE0E21,ARN03F71187FB4E3F4,Ayo,0.5225901845504569,0.39064123587831157,Watching You,0.7711633221969872,2006,232.28036,-15.606,117.495,soul and reggae,Joyful,68828
8591,SOAEGKR12A58A79091,AR14CJ91187FB3A994,Eddy Arnold,0.5641289501467455,0.3977756543226217,What's He Doin' In My World,,1967,128.96608,-11.863,102.151,none,Ultimate Eddy Arnold,295719
8592,SOGKNMB12AB0189683,ARYDFJA1241B9CBFF2,Jacques Douai,0.31385115159841964,0.14519082979005074,La Rivière De Ton Dos,,0,115.51302,-17.944,91.302,none,Heritage - Récital n°7 & 8 - BAM (1960-1961),368974
8593,SONRPGH12A6310D895,AR8CT8U1187FB4D803,Dexy's Midnight Runners,0.6797935559497998,0.4894582584706414,Seven Days Too Long,0.5447509131829931,1980,157.75302,-7.749,151.123,uk,It Was Like This,869
8594,SOWLDPW12AB017ECA0,AR3ZV061187FB3C821,Moving Cloud,0.4496634443556399,0.2847193437553472,Coleman's No. 1 / Ton Double Fisel / Kiely Cotter's / How We Spent the Christmas,,2008,251.92444,-14.466,170.61,danish,Welcome: Who Are You?,448017
8595,SOFBVDN12AB018BE6D,ARMX5R91187B991E20,Johnny Vicious,0.5286154534393213,0.36076001660983414,Speaker Problems,,0,27.16689,-25.822,131.525,none,SOUNDZYSTEM Vol.1 - Mixed By Hakan Lidbo,577452
8596,SOQIVUY12A6D4F8F74,AR81BPV1187B9AED0E,The Fire Theft,0.5208103958726524,0.40349027955210875,Chain (Album Version),0.6434705772425585,2003,223.37261,-6.137,137.614,none,The Fire Theft,38725
8597,SOGLOFX12A8C13E454,ARVJSJY1250940FA2B,Tulipunaruusut,0.3087536335232602,0.20728595283543555,Hiekkaa (polvere),,0,224.46975,-7.337,116.298,none,20 Suosikkia  / Romantiikkaa ruusutarhassa,218027
8598,SOWPJTG12AB01878C0,AR58SJE1187B9A8E4C,J.B.Lenoir,0.5205537457116164,0.35597435894657803,Let's Roll (Take 1),0.0,1991,169.22077,-15.647,150.59,none,I Feel So Good_ The 1951-54 J.O.B.Sessions,567051
8599,SOLMLRP12AB01890AF,ARIVB351187B9B485E,Porno For Pyros,0.6249671064026375,0.40971267828672114,Satellite Of Love (Album Version),0.2736896673813743,0,223.05914,-8.961,151.741,none,Rev,673082
8600,SOKUXBH12AAFF40902,ARZFRQM1187B9A9772,Vanessa Daou,0.5708253226408206,0.40358823765010066,For Anything,0.0,1996,179.93098,-13.949,102.006,none,Slow to Burn (Deluxe),608786
8601,SOUFIZZ12A6D4FB02B,ARJVTRE1187B9959C0,Foghat,0.7142014472093124,0.49612334604345754,Zig-Zag Walk,0.3347065490692206,1983,208.66567,-7.792,132.159,none,Zig Zag Walk,62348
8602,SOFBWHA12A8C13A6C8,ARDNW1B1187FB4ABBB,Africando All Stars,0.5630486888198301,0.34822672969776236,Mopao,0.3867901771390143,2003,274.25914,-8.04,167.677,none,Mandali,253942
8603,SORKBDW12AAF3B46A0,ARIWQYF11F4C8427FF,Fania All Stars,0.5222473402915943,0.36600698521192465,Peanuts (The Peanut Vendor),0.439202489315343,0,294.55628,-9.183,93.373,none,Fania All-Stars - Rhythm Machine,509856
8604,SOKZILC12A6D4FBC9D,ARPFHN61187FB575F6,Lupe Fiasco feat. GemStones,0.9020629269028733,0.5546332305741549,Go Baby (feat GemStones) (Explicit Album Version),0.6484631447349353,0,216.60689,-5.721,200.114,hip hop rnb and dance hall,Lupe Fiasco's The Cool,186934
8605,SOVMVHS12AB018126C,AR9G2A41187B99951A,Las Niñas,0.4980571227641643,0.28168422732571735,Cuento De La Buena Pipa,0.37598430150044215,2003,217.62567,-7.008,115.584,none,Ojú,460503
8606,SOHWVRC12A6D4F6DA6,AREVQ7D1187FB4371B,Randy Stonehill,0.5479477085537586,0.32582401925914245,Angry Young Men (LP Version),0.0,0,215.2224,-13.538,137.113,none,Love Beyond Reason,20133
8607,SOOSBQP12A8C1353B6,ARKSZW81187B9B695D,Mariah Carey,0.9349352673982083,0.7870054686892299,Anytime You Need A Friend,,1993,652.40771,-7.863,121.884,whistle register,The Remixes,290264
8608,SOHXCVP12A81C1FC64,ARLSF8H1187B9A76B0,Dimmu Borgir,0.8260754666985954,0.5996026426495992,Broderskapets ring,0.6491195440823347,1996,331.04934,-4.747,90.438,norwegian,Stormblåst 2005,145265
8609,SOOJUIE12A81C212C2,ARNWZ1N1187B9B71BA,Handsome Boy Modeling School,0.5870296257980913,0.4108507871165923,Rock And Roll (Could Never Hip Hop Like This) Part 2 featuring Lord Finesse_ Mike Shonoda_ Chester Bennington_ Rahzel_ Qbert_ Grand Wizard Theodore & Jazzy Jay (Instrumental),0.5024496241245333,2004,384.70485,-10.498,118.241,none,White People,132634
8610,SOUHNOH12AB01889AF,ARR2BHS1187B9B8FA7,Minnie Riperton,0.6528604657461411,0.3835574697768149,Completeness,,1970,212.13995,-11.799,109.474,american,Les Fleurs & Other Favorites (Digitally Remastered),572106
8611,SODFJJC12AC468C3F3,ARWLUAI11F4C840637,Jeanne Robertson,0.3342834348232057,0.2493203472340653,"Perk trip - sleeping in ""tubes",,0,486.42567,-12.33,58.47,none,Flat Out Funny - at the Paramount,608534
8612,SOVRDDO12A8C137FDA,ARYUHNV1187FB482AF,Megadrums,0.3272331914161043,0.06372498646333741,Dasotmori Live,0.0,0,136.30649,-26.514,122.148,none,Coreana,202999
8613,SOHWLNQ12AB017D858,ARCCK7B1187B994F9D,Paul Glazby,0.5224904505095161,0.35028551221922216,The Wickedness,,0,517.56363,-7.956,147.0,none,The Thrasher / The Wickedness,769881
8614,SOPBDIT12A6D4FD5CC,ARCF2WB1187FB54132,Lightforce,0.5384040736922502,0.3496393661592334,Right here Waiting,,0,397.26975,-11.018,140.026,none,Right here Waiting,125853
8615,SOEKNNK12A8C13E9FE,ARF3XJD1187FB38DE0,Cristy Lane,0.4206159723883332,0.3379207502523265,God Is The Answer (Footprints In The Sand Album Version),,0,99.10812,-10.644,108.895,none,Footprints In The Sand,214868
8616,SONVNHC12AB0186206,AR126G61187B9B88A6,Candy Lo,0.48446304405210033,0.3425370031626706,Si Lu,,0,225.77587,-12.382,111.28,mandarin,Upclose Candy Lo,551104
8617,SOBEVGM12A67ADBCA7,AR65K7A1187FB4DAA4,Sean Paul,0.8844610520596998,0.6194314223109001,Baby Boy [feat. Beyonce],0.5690490346799796,0,245.34159,-7.663,91.099,hip hop rnb and dance hall,Dutty Rock,16901
8618,SOHRSTQ12AB01811FB,ARRMOXN122988EE92C,Jacques Ferchit,0.2832065529191618,0.19979157586407453,Ça c'est Paris,0.0,0,157.09995,-8.511,125.163,production music,Paris-accordeon,641636
8619,SOWRLAV12AB0188811,ARD3ICK1187B9A56C9,Jimmy Riley,0.47772473249197345,0.299705214086752,Watch This Sounds,,0,239.90812,-6.295,143.854,none,Love Canticle,568312
8620,SOVZFZI12AB018B2F0,ARVAWTX1187B9A9990,Antonis Remos,0.29911776637426124,0.0,Min Aporis,,0,253.23057,-8.145,127.814,greek,Best Of,663619
8621,SOQYEDW12A6D4F8D64,AR8OSA91187B9B9BA2,Gunther & the Sunshine Girls,0.4009936870859755,0.3943546838394161,Teeny Weeny String Bikini,0.682230871059618,2004,240.40444,-3.33,131.991,none,Pleasure Man,328380
8622,SOQBRHU12A8C13BCA0,ARUP17W1187B98CAB9,Charlie Byrd / Carlos Barbosa-Lima / Carlos Barbosa-Lima,0.5273391834991505,0.31055608317952577,Sarambeque,,0,152.34567,-15.872,182.672,swing,The Washington Guitar Quintet,213940
8623,SOLCUUR12A8C140084,ARGDSO91187B9AAB35,Patrick Bruel,0.6311512424491423,0.4327543367664601,J'Suis Dans La Dêche,,0,258.5073,-16.176,48.385,none,Entre Deux (À L'Olympia),312280
8624,SOJPNVG12A6D4FACFC,AR1DGSO1187FB59B15,Eddie Turner,0.4507431775216858,0.3312149897920565,Resurrection,0.0,2005,146.1024,-5.804,89.984,none,Rise,227650
8625,SOZCWKW12A8C13C124,ARD7U0O1187FB5531A,André Verchuren,0.36072920580223455,0.26712486735047014,Poema,,0,167.02649,-15.167,117.665,none,Musette A Tout Va,303010
8626,SOMBVRT12AB0181F49,ARYXJ5A1187B9B9E56,Los Delinqüentes,0.6058740493326593,0.433945513830991,Quítate La Ropa,0.48093421280893994,2009,192.1824,-3.853,146.64,none,Bienvenidos A La Época Iconoclasta,447998
8627,SOCXKTK12A8C13E6BA,ARCLCFS1187B9AE476,Laurindo Almeida,0.5604116856288465,0.3419045735408989,Mozart In Samba Motion,0.0,0,234.16118,-20.767,182.393,none,Latin+Jazz=,248731
8628,SOHOLRN12AB0179E6D,ARB06Z71187B99049A,Seamus Egan,0.4771800087520739,0.32795475415321146,Lock The Door / Get Up Old Woman And Shake Yourself / What Ail's You? - (single jig),,0,275.27791,-12.686,91.691,folk,Traditional Music Of Ireland,620764
8629,SOABNGV12AC960A047,AR6HEHH1187B9985F9,Russ Morgan,0.40784999659664595,0.2989467843777619,Do You Ever Think Of Me,,0,149.002,-11.658,84.818,none,Russ Morgan At Catalina (Digitally Remastered),738734
8630,SOOPWJR12A8C139502,ARUTS6Y1187FB5BDAB,Twila Paris,0.5599014383805133,0.40123912170697235,Perfect Peace,,2001,202.70975,-11.051,101.998,none,Ultimate Collection: Lullabies,209997
8631,SODOBSS12AC9072A5E,AR243ZT1187B9A98D2,Otis Spann,0.5344643522287597,0.36868937254805195,Half Ain't Been Told,,1989,283.29751,-15.029,113.838,none,Walking The Blues,600937
8632,SOFGXIF12A670215E4,AROOKC21187B9AE85C,Missy Higgins,0.7708726497375289,0.4963514086051873,Ten Days (Album Version),0.34580223396532944,0,225.14893,-7.041,92.761,none,The Sound Of White - U.S. Version,12687
8633,SOBBFWL12A8C140087,ARAA1VM1187B994013,Daler Mehndi;Chitra,0.36937303315848574,0.3501827320103768,Rang De Basanti,0.3636860433915299,0,363.80689,-7.403,105.026,singer,Rang De Basanti,307980
8634,SOUKZLZ12A6D4F869D,ARM4J201187B9B8B3B,Gustavo Santaolalla,0.6439825914925877,0.40662621742204,The Blinding Sun,0.6392484891503506,2006,117.18485,-13.505,90.463,south american,Babel - Music From And Inspired By The Motion Picture,52382
8635,SOSBJFI12A58A791C9,ARZ3U0K1187B999BF4,Cabas,0.6062679269420722,0.39741466337671016,Machuca,0.37598430150044215,0,284.31628,-6.359,106.361,none,Contacto,149972
8636,SOHBCCE12AB0183009,ARQAXT91187B99103A,UKW,0.47012407514783316,0.3250229328452235,Einmal reich,0.0,0,249.57342,-7.066,162.006,none,Ultrakurzwelle,500301
8637,SOJAYZL12AB01817AF,AR8LD3R1187FB4D08F,C.C. Adcock,0.42338584679609104,0.36700796149333836,Love N' Gold,0.24906579485370342,2004,272.95302,-5.521,162.016,none,Lafayette Marquis_ The,539324
8638,SOKFEUT12A6D4FC34C,AROOKC21187B9AE85C,Missy Higgins,0.7708726497375289,0.4963514086051873,Where I Stood [Live],0.34580223396532944,0,255.34649,-6.923,142.968,none,Steer EP,274347
8639,SOBRWML12AB017FB53,ARMZSTW1187B99DC0D,Jericho,0.4819831133587578,0.40574895642118436,Simon,0.23736062407184136,0,223.92118,-12.532,96.261,none,Jericho,457614
8640,SOIVHVW12AB01849A1,AREPOUG11F4C83D36C,DJ Rashad,0.4028001989899977,0.3668472075699554,Juke It Down,,0,289.27955,-6.776,160.05,none,Juke Trax Online Vol. 4,665034
8641,SOCZFXN12AB017D7AD,AR1HK7B1187FB55747,TYR,0.6326087489832906,0.43185418323886204,Grial II,,2001,293.38077,-6.342,149.234,none,TyR,441470
8642,SOAJFUR12A8C13C9CD,ARLF0QY1187FB4FDCC,Heavenly,0.5875943706725656,0.46815875635794574,Over And Over,0.4330050772745855,1990,206.18404,-11.429,174.395,none,Heavenly Vs. Satan,216817
8643,SOAZQTG12AB0183237,ARFCOGY1187FB454B4,The Winans,0.48214832497096216,0.3441981874832948,The Question Is (Album Version),0.0,0,277.83791,-9.947,110.123,none,Heart And Soul,343298
8644,SOWYXUZ12A6D4FA2AC,AR8360R1187FB47C18,Cass Fox,0.49637812033617396,0.357482871448918,Army Of One,0.0,0,254.30159,-5.415,89.481,none,Army Of One,35009
8645,SOYJNHO12AB01856DC,ARAMIDF1187FB3D8D4,Alejandro Lerner,0.5567508230551141,0.3615879415321665,Todo A Pulmón,0.5797287486139356,1998,267.31057,-11.947,128.48,none,20 Años,346208
8646,SONOKKL12A8AE496C3,AR08GQF1187B98E316,Daath,0.47396333320767403,0.35070665990043637,Cosmic Forge (LP Version),,2006,267.78077,-2.818,123.033,metal,The Hinderers,138009
