,song_id,artist_id,artist_name,artist_familiarity,artist_hotttnesss,title,song_hotttnesss,year,duration,loudness,tempo,artist_mbtags,release,release_7digitalid
8540,SOCOZKO12B0B8066E3,ARF5M7Q1187FB501E8,Maroon 5,0.9054770013616722,0.8433802744296327,Sweetest Goodbye,,2002,270.70649,-6.247,164.049,rock and indie,Songs About Jane,81735
8544,SOGRKOS12AB0185A46,AR5OH1V1187FB574C3,Vivian,0.7708477509677532,0.4521022649246934,Streets On Fire,0.0,0,229.61587,-6.859,101.139,rock,Vivianism,78341
8549,SOYCSXH12AC3A4DF57,ARQY95Q1187FB3E53A,Melissa Auf der Maur,0.5699888892338775,0.36681613379183026,The Key,0.24903726917379973,2010,232.6722,-6.413,121.983,rock and indie,Out Of Our Minds,775336
8551,SOBPLJZ12A8C13820B,ARY4M3J1187B9AC94C,John Sebastian,0.5187439585798745,0.34128872330078414,Wagoner's Lad,0.5033812362063191,0,225.14893,-13.247,158.429,american,Song Of The Hills: Appalachian Classics,619582
8553,SOCEEIT12A6D4FA16A,AR1JD6E1187FB5696C,James Last,0.6018919753027975,0.38065635952956267,Games That Lovers Play,,1967,260.12689,-13.382,167.832,german,Welthits In Gold,47189
8566,SOAANKE12A8C13CF5C,ARB0WNP1187B9AC4AB,Samy Deluxe,0.705491779875456,0.39345711137576006,Sam und Bo_ N.E.O.,0.43016063701845586,2005,247.01342,-6.08,114.072,german,So Deluxe So Glorious,114401
8568,SOVAJWX12AB0181448,ARCGJ6U1187FB4D01F,Akon,1.0,0.8267770134906597,Gun Shot,,0,175.20281,-10.796,125.228,hip hop rnb and dance hall,Riddim Driven: Fiesta,463665
8570,SOFMBEN12AB0180769,ARGBR4I1187B99D073,Mudhoney,0.6726805928835387,0.47638910882585617,"Beneath The Valley Of The Underdog (Album Version + Hidden Track ""Talkin' Randy Tate's..."")",0.5147533243380469,1998,519.13098,-6.591,131.642,rock and indie,Tomorrow Hit Today,622804
8577,SOYHHHT12A6D4F7F97,AR9W3X91187FB3994C,Phil Collins,0.6559214175882668,0.5783016335967479,One More Night,0.8234792303926979,1985,285.98812,-11.341,136.32,british,Hits,40839
8580,SOQBZRD12A8C13AC89,ARPXDY61187B9AD0A8,Clannad,0.6846275539188404,0.45576904042948735,Cumha Eoghain Rua Ui Neill (Lament For Owen Roe),,0,249.5473,-18.969,96.683,folk,An Diolaim,382425
8586,SOHJHIQ12A6310E147,ARMG34A1187FB548A8,Thomas Dolby,0.6413540809343606,0.3842305629725106,She Blinded Me With Science,,1982,223.45098,-10.826,128.646,uk,Blinded By Science,1382
8587,SOXDFKG12A8C1342B8,ARRT66G1187FB3DDF9,Freddie King,0.6096366979313602,0.3825930008756608,Rock Me Baby,0.3347065490692206,0,304.50893,-13.19,102.785,classic pop and rock,Are You Ready For Freddie,197988
8590,SOJPNCH12A67AE0E21,ARN03F71187FB4E3F4,Ayo,0.5225901845504569,0.39064123587831157,Watching You,0.7711633221969872,2006,232.28036,-15.606,117.495,soul and reggae,Joyful,68828
8593,SONRPGH12A6310D895,AR8CT8U1187FB4D803,Dexy's Midnight Runners,0.6797935559497998,0.4894582584706414,Seven Days Too Long,0.5447509131829931,1980,157.75302,-7.749,151.123,uk,It Was Like This,869
8604,SOKZILC12A6D4FBC9D,ARPFHN61187FB575F6,Lupe Fiasco feat. GemStones,0.9020629269028733,0.5546332305741549,Go Baby (feat GemStones) (Explicit Album Version),0.6484631447349353,0,216.60689,-5.721,200.114,hip hop rnb and dance hall,Lupe Fiasco's The Cool,186934
8610,SOUHNOH12AB01889AF,ARR2BHS1187B9B8FA7,Minnie Riperton,0.6528604657461411,0.3835574697768149,Completeness,,1970,212.13995,-11.799,109.474,american,Les Fleurs & Other Favorites (Digitally Remastered),572106
8617,SOBEVGM12A67ADBCA7,AR65K7A1187FB4DAA4,Sean Paul,0.8844610520596998,0.6194314223109001,Baby Boy [feat. Beyonce],0.5690490346799796,0,245.34159,-7.663,91.099,hip hop rnb and dance hall,Dutty Rock,16901
8618,SOHRSTQ12AB01811FB,ARRMOXN122988EE92C,Jacques Ferchit,0.2832065529191618,0.19979157586407453,Ça c'est Paris,0.0,0,157.09995,-8.511,125.163,production music,Paris-accordeon,641636
8628,SOHOLRN12AB0179E6D,ARB06Z71187B99049A,Seamus Egan,0.4771800087520739,0.32795475415321146,Lock The Door / Get Up Old Woman And Shake Yourself / What Ail's You? - (single jig),,0,275.27791,-12.686,91.691,folk,Traditional Music Of Ireland,620764
8650,SOOBDVS12AB0188EA4,ARNDL191187FB51583,Jimi Hendrix,0.8409639009345767,0.5950694072696967,Lullaby For The Summer,0.6453418567139071,2010,228.91057,-7.048,86.104,american,Valleys Of Neptune,740406
8655,SOJRTDB12CF582662D,ARN7POH1187B9B301E,Jessica Simpson,0.7768857219069979,0.586086206760435,In This Skin,,2003,258.76853,-4.964,95.103,pop and chart,In This Skin,391487
8656,SOZGBWV12A8C137BE5,ARAEX7Y1187FB42D36,Toni Braxton,0.7379725284001423,0.555968803751809,Best Friend,0.5075315460078309,1993,267.2322,-9.272,123.755,hip hop rnb and dance hall,Toni Braxton,294880
8662,SOCLJZX12AB0182CA4,ARMEUT11187B9BA155,Steve Riley & The Mamou Playboys,0.3919282047762107,0.18318247139389615,Mari Mouri (Mary Has Died),,0,241.65832,-9.124,93.292,folk,Best of Steve Riley & The Mamou Playboys,452853
8663,SOCQWMC12A8C1429D1,ARAPH9U1187B9B34F0,Randy Travis,0.787877770105966,0.5432255210454612,On The Other Hand (Album Version),0.7052232462436098,1986,186.3571,-10.047,95.866,classic pop and rock,Storms Of Life,615092
8664,SOFZXEV12A8C13A407,AR0U44O1187B99007C,Republica,0.6147555886925882,0.396490351911818,Pub Pusher,0.5317220984213001,1998,264.22812,-3.653,137.953,british,Speed Ballads,297039
8666,SOUQJMW12A8C134DF4,AR5M4GN1187FB3F2F6,Bruce Robison,0.5785174144965888,0.47186994585424324,Trouble,0.5123198868034385,0,184.05832,-14.32,79.606,folk,Long Way Home From Anywhere,282337
8669,SOAUMHT12AB01839D0,ARD8JVH1187FB4DA04,Bad Company,0.6968168917909224,0.48210001892032256,Take The Time,0.4072330149011048,1979,253.02159,-8.885,131.564,uk,Desolation Angels,503069
8672,SONTXFB12A8C145C15,ARZ96PB1187B98F5C9,Jars Of Clay,0.7490298749983422,0.5755012051454431,Don't Stop,0.5306630301441494,2009,223.89506,-6.103,127.969,rock,The Long Fall Back To Earth,430749
8676,SOPDRUR12AB0182EC1,ARRWAD71187FB3FE44,Martha Wainwright,0.704244766037675,0.49756873428189957,C'est Toujours la Même Histoire,0.5971167029227197,2009,287.08526,-11.574,82.124,rock and indie,Sans Fusils_ Ni Souliers_ A Paris: Martha Wainwright's Piaf Record,629292
8687,SOOQDTX12A6701F09A,ARN5NHX1187FB4F755,The Smashing Pumpkins,0.8879204501926365,0.6472247237795797,Soot and Stars,0.5771079235064766,2001,399.98649,-9.272,66.41,alternative rock,Rarities & B-Sides,10149
8688,SOYDZAD12A67020BDB,ARB336A1187B9A4583,MC5,0.6548608223430427,0.4514660603634324,Future/Now (LP Version),0.26633059004061377,1971,381.30893,-11.996,171.944,rock and indie,High Time,13139
8691,SOOLDQM12A8C1405AB,ARRHVGT1187B98D603,Dynamite Deluxe,0.6334023422021283,0.41483494074327226,Eimsbush bis 0711,0.34092275586437804,2000,152.92036,-7.132,152.343,german,Hamburg City Heftig Vol.1,218964
8697,SOUEHCD12AB0188F80,ARW1MUW1187FB4D5A1,3 Doors Down,0.8404324666171871,0.6088490185706534,Here Without You,0.7045199879425357,2002,232.07138,-6.348,143.699,alternative rock,Seventeen Days,21740
8698,SOJTILF12A8C134ED7,ARI2JSK1187FB496EF,Nick Ingman;Gavyn Wright,0.407430399749988,0.3185360299358178,The Beginning of the Partnership,,0,120.94649,-14.77,137.465,production music,Shakespeare in Love - Music from the Miramax Motion Picture,282933
8703,SOQXGVE12CF5F86D20,ART3O5Z1187B9AB043,Stevie Ray Vaughan And Double Trouble,0.7830371095483493,0.544257505724526,Tin Pan Alley (aka Roughest Place In Town),,2005,551.91465,-17.293,113.447,jazz and blues,The Essential Stevie Ray Vaughan And Double Trouble,290015
8704,SOABFNB12AB0180FAA,ARZ1PTN1187B9967D9,Gene Autry,0.5836464346551571,0.4145895696931074,Cool Water,0.0,0,153.36444,-14.874,114.805,country,The Singin' Cowboy - 20 Great Favourites,650635
8709,SOFLVQE12AB017F886,ARMG34A1187FB548A8,Thomas Dolby,0.6413540809343606,0.3842305629725106,Dissidents (The Search For Truth Part 1) (2009 Digital Remaster),,0,437.31546,-12.948,69.114,uk,The Flat Earth (Collector's Edition),501703
8711,SOMUFQB12A81C22FA9,ARO81XD1187FB38096,Egberto Gismonti,0.5587585560511272,0.39762053508106665,Carta De Amor,,1981,1.2273,-29.106,0.0,jazz and blues,Sanfona,179843
8714,SOFNEXF12A8AE464D0,ARBCUNV1187B98A9FB,Busta Rhymes,0.8098280918397787,0.5396443124242588,When Disaster Strikes (Explicit LP Version),0.5506471533741789,0,205.00853,-8.165,100.44,hip hop rnb and dance hall,When Disaster Strikes,182774
8715,SOTEGPD12A8C135FB7,ARUZL121187FB4B42D,True Believers,0.49407381504459197,0.3280733049127533,Just Look At the Blessing,0.2663814370339135,0,258.0371,-5.997,97.979,alternative rock,In This Place,235400
8717,SOHTWIB12A8AE46192,AR16GSC1187B9A6291,Eagles,0.7670202104042977,0.6295148000131604,You Never Cry Like A Lover (LP Version),0.27943081811168574,1974,240.97914,-9.328,90.719,rock,On The Border,136549
8727,SOQLLXY12A8C1420C1,AR7PPJV1187FB397CC,James Taylor Quartet,0.5831788310422134,0.43425334123607984,Got To Give It Up,0.5236459231467276,2007,198.3473,-5.121,84.186,jazz and blues,Don't Mess With Mr T,656864
8733,SOLNXKA12A67ADA350,AR198711187B9AD09F,Simply Red,0.7315905924570357,0.4985636112679809,So Not Over You (Motivo-Pop Lectro Mix),0.0,2007,302.49751,-8.589,190.01,classic pop and rock,So Not Over You,68099
8734,SOBLXLK12A6D4F746E,ARTHWIZ1187FB4258D,Frank Ifield,0.4698953091896986,0.3648176175489906,Yodelling Mad (2002 Digital Remaster),,0,163.60444,-11.441,123.825,uk,Frank Ifield Sings Country & Classics,22016
8736,SOFJOVY12A8AE45ABB,AR0S7TA1187FB4D024,Christina Aguilera,0.831240276991066,0.7257460818523215,Cruz,0.6616481818589272,2002,229.53751,-5.426,139.629,pop and chart,Christina Aguilera/Stripped,279403
8747,SOTFFLU12A679AE5C4,AR6I54S1187FB48C6B,Patty Griffin,0.7161017052367913,0.5145233784406406,Let Him Fly,0.6079086329842557,1996,191.39873,-9.316,111.829,country,Living With Ghosts,15742
8752,SOFCPRQ12A8AE483D1,ARWPYQI1187FB4D55A,Rick Astley,0.7549176454508227,0.5074642431149818,The Bottom Line,0.3867901771390143,1991,317.83138,-14.989,174.059,uk,Free,279028
8758,SOSBDCE12A6D4FA0B6,ARY4M3J1187B9AC94C,John Sebastian,0.5187439585798745,0.34128872330078414,You're A Big Boy Now (Album Version),0.4051157216913865,0,170.762,-23.086,112.4,american,Rhino Hi-Five: John Sebastian,46706
8762,SOBPVNW12A8C135CB5,AROLNOH1187FB39845,Erick Sermon,0.5779737529033651,0.3683367822461324,I'm Hot,0.450992311636255,2001,228.44036,-6.923,95.932,hip hop rnb and dance hall,Music,295268
8765,SOXXWCR12A58A7D4FA,AREJ5K11187B993F5F,R. Carlos Nakai,0.5772760891324358,0.37693998444161575,God Rest Ye Merry Gentlemen (World),0.26586104921065007,0,341.65506,-22.404,136.778,folk,Winter Dreams for Christmas,530856
8766,SONBQII12A8AE46C07,ARSQIM51187B9B460E,Yölintu,0.469491509473221,0.3633414624452025,Täysikasvuinen mies,,0,220.08118,-5.766,110.156,finnish,Haavoittumaton,135043
8781,SOMDCSV12A6D4FCC4E,AROBSHL1187B9AFB01,A Day To Remember,0.8302362167035976,0.5692399537354433,The Plot To Bomb The Panhandle (Album Version),0.7471817957067781,0,245.96853,-4.301,100.013,rock and indie,For Those Who Have Heart [Re-Issue],204476
8785,SOVWGIY12AB01837EC,ARE0OLY1187B9AD19F,Jesse Malin,0.7550413499986275,0.4585920249078077,Wendy,,2002,261.17179,-6.281,178.531,rock and indie,Mercury Retrograde,358049
8793,SOULCSR12A58A7AAB7,AR6GJDZ1187B991E46,KALIMBA,0.6978878220170739,0.43514467167760446,No Volveras A Mi,,2007,208.09098,-5.637,133.994,rock,Negroklaro,493076
8803,SOKPHRH12A8C13C0FC,AREENKN1187B98F35D,The Plasmatics,0.5578751684218033,0.3593247265042633,The White's Bedroom - Fire Escape,0.0,2000,121.73016,-13.399,121.47,punk,Maggots: The Record,255583
8806,SOMNPJX12AB0183CCC,AR62SOJ1187FB47BB5,Chase & Status,0.6545949824426542,0.3963562369451036,Trapdoor,0.5297306072289015,2005,398.54975,-6.492,87.527,hip hop rnb and dance hall,Ten Tonne EP,546323
8807,SOZOEYP12AB0188C9D,AROKAO61187FB38105,Four Tet,0.7917616955669731,0.4744281728989324,Plastic People,0.7042394147754353,2010,393.84771,-9.857,124.043,uk,There Is Love In You,707597
8813,SOGFWQD12A6D4F6811,ARJTX7M1187FB4CED3,Be Bop Deluxe,0.5371605629718418,0.3828430622091098,Sister Seagull (Live),0.26586104921065007,1991,221.93587,-13.035,121.615,uk,Live! In The Air Age,24000
8815,SOVZRSW12A8C141AFC,AR4SOKG1187B98D2B0,Geier Sturzflug,0.535492536483497,0.44311687398574556,Wie ein Eisbär sein,,0,211.35628,-6.574,120.985,german,Hör auf zu weinen,524634
8821,SOJTZQO12AC960DB2A,ARAPH9U1187B9B34F0,Randy Travis,0.787877770105966,0.5432255210454612,Don't Take Your Love Away From Me (Album Version),0.0,1996,176.43057,-8.504,112.613,classic pop and rock,Full Circle,602106
8822,SOLXZLR12AB018459D,ARG09R51187FB4D5C2,Bryan White,0.5987268408408515,0.42689268086794374,Love Happens Just Like That (LP Version),,1999,166.24281,-5.797,107.669,country,How Lucky I Am,759481
8823,SOHYYEY12AB0185DAD,AR11NP91187B9901B4,The Roches,0.573612399374637,0.37225120793006455,Losing True (Album Version),0.0,1982,295.13098,-12.512,147.087,folk,Keep On Doing,762408
8824,SOMFBRG12A6D4F9014,AR37XMN1187B9AC408,Lighthouse Family,0.6632296875667867,0.4021670475170316,Run,0.7939874604417725,2001,241.24036,-8.077,153.474,classic pop and rock,The Very Best Of,26319
8827,SOAZWHG12AB01861BA,ARIW1BH1187FB4C94A,Architecture In Helsinki,0.8078768678891759,0.5051816158691929,The Same Old Innocence,,2007,210.49424,-5.508,126.294,rock and indie,Places Like This,409352
8830,SOJEUFH12A8C1360BB,ARTBFV61187FB3C250,Johnny Horton,0.6104277251451776,0.43816822618224227,The Golden Rocket,,1996,123.402,-15.419,226.146,country,Honky Tonk Man:  The Essential Johnny Horton 1956-1960,477767
8836,SOKJZNJ12A8C13294B,AR0V36F1187FB366B1,The Chieftains,0.6626702064875899,0.3789698005016593,When A Man's In Love,,1980,217.25995,-19.769,116.044,folk,St. Patrick'S Day Celebration,285462
8837,SOGHPNQ12AB017E3E2,ARBV2AK1187FB5BA33,Len Barry,0.5141116915064601,0.34620216014102156,Dirty Old Man,0.0,0,293.95546,-11.708,112.281,classic pop and rock,Len Barry - The Hits,331468
8842,SORKXVV12A8C134C70,ARQOATR1187B9AE959,Jane's Addiction,0.711893841289885,0.5351630421238075,Price I Pay,0.6017080350955488,2003,327.1571,-5.234,138.657,rock and indie,Strays,150174
8847,SOUASUS12A81C22D53,ARN03F71187FB4E3F4,Ayo,0.5225901845504569,0.39064123587831157,Girls,,0,463.59465,-9.932,208.832,soul and reggae,Live At The Olympia,179500
8853,SOFMEPZ12A6D4F7D9A,ARB29H41187B98F0EF,Terry Callier,0.7068276713044582,0.4161730646266773,Java Sparrow,0.4072330149011048,1998,315.08853,-12.93,118.606,classic pop and rock,Timepeace,39958
8857,SOVNHAU12A6D4F79F5,AR5O6W51187FB46984,SNAP!,0.7188102099645777,0.4639000947923324,The World In My Hands (We Are One),,1994,315.03628,-10.1,118.175,german,Welcome To Tomorrow,61423
8860,SOGYYUL12A6D4FB2CB,ARFFDZU1187FB50682,Alan Silvestri,0.6293018056764849,0.45077989068682317,We're Out Of Gas,0.4477840511958349,1990,77.60934,-17.944,82.556,american,Back To The Future III,63904
8862,SOHZVMY12AC3DF6075,ARTXS851187FB411C7,Chris Farlowe,0.5433932314325375,0.33857502645721227,Blues As Blues Can Get,,0,395.93751,-13.585,106.328,uk,As Time Goes By [Original Recording Remastered],603726
8866,SOZMKQQ12A8C142021,ARE1DU51187B99BB83,The Hollywood Brats,0.4531200834872984,0.3684550906517637,Empty Bottles,0.30416950343527516,0,41.16853,-20.678,89.483,uk,Hollywood Brats,656517
8893,SODMADA12A8C139707,AR78ZID1187B9B31ED,Mikey Dread,0.5856831498303938,0.3604457658067229,Master Mantrol (Dub / Instrumental Reggae Music),,0,261.79873,-18.679,141.148,classic pop and rock,Mikey Dread Dubwise,252712
8896,SOUACBM12A6D4F9664,ARSL3N21187B98DFC5,Klaus Badelt,0.6880033488369731,0.4693403742592461,Moonlight Serenade,0.7033417841342677,2003,128.62649,-10.297,138.54,german,Pirates Of The Caribbean Original Soundtrack,29803
8914,SOFCEWK12A6D4F9A19,ARO81XD1187FB38096,Egberto Gismonti,0.5587585560511272,0.39762053508106665,Baiao Malandro,,0,236.7473,-9.2,154.084,jazz and blues,Antologia,46423
8916,SODJBBD12A58A7EC47,ARR2BHS1187B9B8FA7,Minnie Riperton,0.6528604657461411,0.3835574697768149,Les Fleurs,,1990,197.69424,-10.321,151.752,american,Les Fleurs & Other Favorites (Digitally Remastered),572106
8918,SOGYWNC12A58A7811F,AR0KBXO1187B996460,Slipknot,0.9289369261885644,0.5985554118943955,People = Sh*t (live) (Album Version),0.4994458348006321,0,234.05669,-3.398,100.482,punk,Vol. 3: The Subliminal Verses [Special Package],528599
8921,SOVDQMC12A8C142C99,ARONPP01187B995FB5,Cockney Rejects,0.6088248054637592,0.42865098878987407,It's Alright Bruv,0.3231121208952123,2007,241.50159,-2.818,163.393,uk,Unforgiven,612184
8926,SOOVPDF12AB0182A9A,AR7ISJJ1187B9B2CD6,Danny Barnes,0.47498345822785915,0.43525232354235893,Cumberland Gap,0.23962909777363708,2005,160.46975,-13.579,189.782,folk,Get Myself Together,503121
8928,SOFSTCX12A8C139C09,AREOGMA1187B9908EF,Hot Tuna,0.5672788711826817,0.40517835890761195,Hesitation Blues,,1970,304.45669,-13.562,134.616,folk,Platinum & Gold Collection,295618
8930,SOHDAZP12AB0185D7F,ARHNCQ31187B9915DC,Mississippi John Hurt,0.6250670090036011,0.4010984647697447,Monday Morning Blues,,1967,238.94159,-23.977,174.23,american,The Immortal,497021
8931,SOYJZTG12A81C23239,ARSE6YI1187B9B9CD2,James Hunter,0.625443262043877,0.4315269192148132,Class Act,0.4541929882180224,2008,180.89751,-7.279,101.664,jazz and blues,The Hard Way,231080
8936,SOPJMCP12AB018CCA2,ARPDVPJ1187B9ADBE9,Usher Featuring The Nu Beginning,0.8564489236516379,0.8512338911268138,Mother's Luv,,0,313.7824,-10.627,152.879,hip hop rnb and dance hall,Back To The Beginning - Usher,667675
8943,SOLDKKK12A6D4FD12B,AR06EB01187FB40150,NOFX,0.6666527987413176,0.5542914890128156,Bath Of Least Resistance,0.5965711976662524,2001,108.12036,-4.926,198.201,american,Punk-O-Rama 6,297570
8947,SOZPIUC12A8C13630F,ARCYE581187B9A1482,Timo Maas featuring MC Chikaboo,0.6919731192813398,0.3966195656003381,Shifter,0.6830048923102473,2002,333.87057,-7.135,130.026,german,Loud,152889
8957,SOFULXE12A6D4F972B,AROLNOH1187FB39845,Erick Sermon,0.5779737529033651,0.3683367822461324,Erick Sermon,0.4051157216913865,1993,198.63465,-9.384,97.812,hip hop rnb and dance hall,No Pressure,47201
8961,SORTGHI12A8C13FB9A,ARAEX7Y1187FB42D36,Toni Braxton,0.7379725284001423,0.555968803751809,Tell Me,0.662651978737856,2002,249.18159,-6.297,84.797,hip hop rnb and dance hall,More Than A Woman,299156
8979,SOYUEBW12A6D4FB3AC,ARMR44C1187FB433D2,Penguin Café Orchestra,0.6350878112623854,0.40650824851981693,Music By Numbers (2001 Digital Remaster),0.0,0,281.28608,-15.776,116.933,uk,A History,60420
8980,SOAJKRD12A8C138AAF,ART62WC1187FB47E80,Jim Jones / Chink Santana,0.8029253954519542,0.528614974324017,Dont Push Me Away,0.41967427880955327,0,289.74975,-6.937,122.038,hip hop rnb and dance hall,Jim Jones / Hustler's P.O.M.E. (Product Of My Environment),295705
8986,SOXHWKH12AB0184221,ARVZWQ31187B9B8946,Liars,0.7863591368360506,0.42041261759961973,Cycle Time,,2007,136.17587,-5.492,130.48,alternative rock,Liars,117266
8993,SOOYYUG12A8C1440CA,AR7KA5V1187FB44E6B,The Del McCoury Band,0.6087035683375998,0.36221895681539285,High On the Mountain,0.0,0,183.17016,-14.668,180.521,folk,By Request,758079
8998,SOGAMCD12AB01803F7,ARU9KWP1187B98B2A7,Busdriver,0.6180027149087712,0.3494763271978497,Beauty Supply And Demand,,2004,125.77914,-7.117,242.7,hip hop rnb and dance hall,Well Deep: Ten Years Of Big Dada,355376
9008,SOUTNUJ12AC46861D4,ARLR9U31187B9A71AD,Iggy And The Stooges,0.7326033944243092,0.49705095869202826,Raw Power,,1996,347.53261,-8.502,165.81,classic pop and rock,Metallic K.O.,685503
9012,SOLNLFG12AC468806E,ARHRKTK1187B99E1D5,Jackie Wilson,0.6933279789975069,0.41940814111863367,One Moment With You,0.3347065490692206,1993,182.49098,-12.007,67.56,classic pop and rock,Reet Petite,604354
9030,SOOTFLU12A8AE45D80,AR7GOK91187FB455F5,Jean-Jacques Goldman;Edith Lefel;Malavoi,0.6174214066397045,0.44925387694771113,Chanson D'Amour,0.0,0,238.44526,-8.931,68.242,french,Le Meilleur de Edith Lefel,625570
9032,SOWXBLE12A6D4F8EE8,ARPFHN61187FB575F6,Lupe Fiasco,0.9020629269028733,0.5546332305741549,The Cool (Amended Album Version),0.8786199597186275,0,226.66404,-5.303,188.018,hip hop rnb and dance hall,Lupe Fiasco's Food & Liquor,132321
9048,SOALARU12A8C131632,AR40GSU1187FB3AA01,Neil Diamond,0.8176351463612579,0.5640059858207765,Brooklyn On A Saturday Night,,1984,224.57424,-15.849,139.487,rock,Primitive,282377
9055,SOKUCKC12A8C1315C4,ARCEOW71187B9A5A71,Big Audio Dynamite,0.5839898424155631,0.47363666453384023,Badrock City,0.21508031850922793,1986,424.22812,-16.6,125.038,classic pop and rock,No. 10_ Upping St.,282383
9056,SOFOCZO12A81C1FC28,AR2XBPG1187B98FCBE,Planxty,0.5481800931268294,0.3825916380955341,The Lakes Of Pontchartrain,0.45972498833129394,0,345.70404,-22.715,45.199,folk,The Planxty Collection,620403
9063,SOLHSSM12A6D4F97F4,ARNPPTH1187B9AD429,Jimmy Page,0.7318222186514295,0.4249403308027947,Liquid Mercury,0.6443620691714819,1988,184.78975,-10.939,149.981,uk,Outrider,47590
9066,SOSSQKN12A6310F224,AROBHK51187B9AD82B,Funeral For A Friend,0.8510730089495435,0.5904492768121657,Your Revolution Is A Joke,0.6657491751701773,2003,164.54485,-10.897,148.045,rock and indie,Casually Dressed And Deep In Conversation,1106
9068,SOXOKQF12AB018C079,ARJ1W5M1187FB458F3,Sweet,0.6487226559769548,0.5085582524725953,Neon Psychedelia,0.0,0,295.36608,-4.707,120.18,british,Sweetlife,570508
9070,SOEWUWF12A8C13D27A,ARPKK761187FB4D53C,The Ataris,0.8278537698666787,0.5173285835660317,Make It Last,0.5384224029706356,1997,99.49995,-5.301,228.637,punk,...Anywhere But Here,165208
9071,SOCIJOM12A58A7CBF8,ARSYOWS1187FB41157,The Rascals,0.6867208337716193,0.40809181858752275,I'm Blue (LP Version),0.0,0,231.99302,-11.573,111.418,rock and indie,See,34575
9074,SOPHBYD12A6D4F6980,ARUI8651187B9ACF52,John Cale,0.7493178009614533,0.48165586241245567,Stainless Steel Gamelan,0.0,0,624.66567,-12.161,101.37,british,Stainless Gamelan: Inside The Dream Syndicate Vol. Iii,78783
9076,SOKFCAA12AB017EF43,ARXGASQ1187FB3C727,Camp Lo,0.6554834784453758,0.44521698744131516,Baby Mama,0.0,0,233.35138,-13.767,101.867,hip hop rnb and dance hall,The Best of Camp Lo Vol. 2,483356
9083,SOLHRQM12A6D4F6CCF,AR74Q3R1187B9B24C3,Nightwish,0.8019892159693104,0.5803452713778326,Lappi Pt IV Etiäinen,0.6131252426489093,1997,153.44281,-9.326,131.248,finnish,Angels Fall First,26253
9100,SOPTYJX12A6701CDC6,ARJ7KF01187B98D717,Coldplay,0.8650215114996607,0.9160532282837347,Things I Don't Understand,0.6511711244293451,2005,295.67955,-6.473,137.008,british,Speed Of Sound,11309
9103,SOQBJNU12A6701DFF5,ARZH0R61187FB422AE,Fontella Bass,0.5589162440267129,0.3925798777553678,I Can't Rest,0.5479529419800353,2006,175.38567,-6.754,124.826,classic pop and rock,Rescued : The Best Of Fontella Bass,14582
9107,SOYLJYK12A8C13D18D,ARKZ68G1187B98B189,Gang Of Four,0.6838450066083304,0.45478537949601694,A Piece Of My Heart,0.38293509007501925,1983,196.49261,-11.796,143.606,uk,Hard,303719
9112,SOIMLOI12A8C1383C0,AR1ZYLH1187B98C159,Naughty By Nature featuring Phiness,0.6797491237056491,0.45859540287695577,Live Then Lay,0.3867901771390143,0,241.24036,-9.742,107.936,rock and indie,Nineteen Naughty Nine Nature's Fury,295644
9117,SOFCTSL12AB0181111,ARO4WQR1187B9B9825,Kenny Rogers,0.735370150211779,0.6199959503398087,Love Is What We Make It,,1999,258.89914,-15.835,156.507,country,Very Best Of Kenny Rogers,357083
9120,SOEAVHU12AC468F2E3,ARLLRL61187B9B6698,The Sonics_ Charlie & The Tunas,0.6533406926626858,0.44960808830900445,Brown Eyed Girl,,0,243.1473,-10.207,130.382,classic pop and rock,The Sonics Meet Charlie & The Tunas,781064
9121,SOJAVUK12AB017EC7E,ARFCUN31187B9AD578,The Rolling Stones,0.8148296561331122,0.7760376560525726,Start Me Up,,1981,242.20689,-3.237,130.372,british,Live Licks,629288
9128,SOUQADA12AB0184E60,ARHNCQ31187B9915DC,Mississippi John Hurt,0.6250670090036011,0.4010984647697447,Coffee Blues,,1966,198.76526,-12.818,111.722,american,Blues Routes Mississippi John Hurt,651236
9129,SOVOEOG12AF729F7DF,ARS1OWB1187B99EEAD,The New York Dolls,0.717670524728552,0.4793084593382274,Human Being,,1974,344.45016,-10.193,154.763,punk,Too Much Too Soon,279769
9130,SOHYVKJ12A6D4F6FAC,ARSYOWS1187FB41157,The Rascals,0.6867208337716193,0.40809181858752275,No Love To Give (LP Version),0.3347065490692206,0,168.56771,-15.529,78.19,rock and indie,Collections,34572
9132,SOAXXGD12A8C134182,AR4GAFY1187B9B639D,B.B. King,0.7087354000378394,0.5422899334343946,Please Love Me,,1956,170.68363,-6.555,103.859,jazz and blues,The Very Best Of The Early Years,194746
9134,SOHLPTB12AF72A6B20,AR6XZ861187FB4CECD,The Beatles / Tony Sheridan,0.840409662154377,0.8404626880271164,Ain't She Sweet,0.7455641702776447,1964,130.95138,-7.455,159.437,british,Total 60s,804505
9138,SOUOFSG12AB0187C82,ARMAC4T1187FB3FA4C,Nora,0.8399750935384906,0.5418889720336469,The Power Of,0.0,0,198.63465,-7.168,74.074,rock and indie,Split - EP,360380
9140,SOYYLQI12A58A7FADA,ARGKD4W1187B990E04,Brenda Lee,0.6693715019351177,0.5669124072815322,Having A Little Talk With Jesus,,0,133.69424,-9.334,93.033,country,The Gospel Side Of Brenda Lee,239357
